SCHM_CODE,DEL_FLG,SCHM_DESC,INT_PAID_BACID,INT_COLL_BACID,GL_SUB_HEAD_CODE,SERV_CHRG_COLL_FLG,BACK_DATE_TRAN_EXCP_CODE,VAL_DATE_TRAN_EXCP_CODE,ACCT_IN_CR_BAL_EXCP_CODE,MIN_POSTING_WORKCLASS,SCHM_TYPE,INT_PAID_FLG,INT_COLL_FLG,STAFF_SCHM_FLG,NRE_SCHM_FLG,MERGE_INT_PTRAN_FLG,LCHG_USER_ID,RCRE_USER_ID,LCHG_TIME,RCRE_TIME,MICR_CHQ_CHRG_BACID,INSUFF_AVAIL_BAL_EXCP_CODE,FD_CR_BACID,FD_DR_BACID,FX_TRAN_FLG,STP_CR_DR_IND,FCNR_FLG,INT_PANDL_BACID,PARKING_BACID,INT_PAID_COLL_CRNCY_FLG,CASH_WD_WO_CHQ_EXCP_CODE,ACCT_NAME_CHANGED_EXCP_CODE,XFER_IN_INT_DETAILS_FLG,ACCT_REFERENCE_EXCP_CODE,DR_OPER_ACCT_IF_NO_BAL_FLG,INT_DR_CUST_DIFF_EXCP_CODE,INT_CR_CUST_DIFF_EXCP_CODE,ISO_USER_TOD_GRNT_EXCP_CODE,ISO_AUTO_TOD_GRNT_EXCP_CODE,INTER_SOL_CLOSURE_ALWD_FLG,LEVY_TAX_PCNT_1,LEVY_TAX_PCNT_2,LEVY_TAX_PCNT_3,LEVY_TAX_DESC_1,LEVY_TAX_DESC_2,LEVY_TAX_DESC_3,LEVY_TAX_BACID_1,LEVY_TAX_BACID_2,LEVY_TAX_BACID_3,LEVY_TAX_MERGE_PTRAN_FLG,PEG_INT_FOR_AC_FLG,MOD_OF_PEG_INT_ALLOWED_FLG,PEG_REVIEW_PREF_FROM_CUST,DFLT_INT_PAR_CHNG_EXCP_CODE,CLS_PEND_REVERSAL_EXCP_CODE,CHQ_ISSUED_ACK_EXCP_CODE,ACCT_CLOSURE_CHRG_DAYS,ACCT_CLOSURE_CHRG_MNTHS,ACCT_MAINT_PERIOD,MIN_COMMIT_CHRG_UTIL_PCNT,COMMIT_CALC_METHOD,INACTIVE_ACCT_CHRG_DAYS,INACTIVE_ACCT_CHRG_MNTHS,DORMANT_ACCT_CHRG_DAYS,DORMANT_ACCT_CHRG_MNTHS,PARTITION_MANDATORY_FLG,BOOK_TRAN_SCRIPT,INTCALC_TRAN_SCRIPT,ADVANCE_INT_BACID,TDS_PARKING_BACID,PENAL_PANDL_BACID,DFLT_CLG_TRAN_CODE,DFLT_INST_TYPE,CHQ_UNUSABLE_EXCP_CODE,INT_PANDL_BACID_CR,INT_PANDL_BACID_DR,BEL_MIN_BAL_EXCP_CODE,PEN_CHRG_NCALC_EXCP_CODE,INT_FREQ_TYPE_CR,INT_FREQ_WEEK_NUM_CR,INT_FREQ_WEEK_DAY_CR,INT_FREQ_START_DD_CR,PD_GL_SUB_HEAD_CODE,PS_FREQ_WEEK_DAY,PS_FREQ_START_DD,PS_FREQ_HLDY_STAT,AUTO_RENEWAL_PERIOD_FLG,PRODUCT_GROUP,PRINCIPAL_LOSSLINE_BACID,RECOVER_LOSSLINE_BACID,CHRGE_OFF_BACID,INT_WAIVER_BACID,DAILY_COMP_INT_FLG,DISC_RATE_FLG,START_DATE,END_DATE,FIXEDTERM_MNTHS,FIXEDTERM_YEARS,REPRICING_PLAN,REPRICING_FREQ_MNTHS,REPRICING_FREQ_DAYS,REPRICING_YEAR_IND,FLOAT_INT_TBL_CODE,FLOAT_REPRICING_FREQ_MNTHS,FLOAT_REPRICING_FREQ_DAYS,SCRIPT_VALUE_DATE_EXCP_CODE,CUST_MIN_AGE,CUST_MAX_AGE,SCHM_SHORT_NAME,BANK_ID,SYN_AGENT_SCHEME,PRODUCT_CONCEPT,SCHM_NATURE
A5347,N,NH -  CV SXKD NGAN HAN KH LON 3T<KHV<6T-KH MOI,,39411000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,THAO.NTPHUONG,40:59.0,33:52.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,0,0,M,1,0,A,,0,0,,18,65,,1,N,R0601,N
B5289,N,DH - FIN VEHICLES GN MOI,,39414010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,THAO.NTPHUONG,28:43.0,33:45.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,C02,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9972,3,0,B17,0,0,,1,N,C0210,N
C5300,N,NH - FIN VND - FORWARD 2019-4T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,HUYEN.NGHIEMTHI,02:54.0,59:33.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,B17,0,0,,1,N,C0201,N
A5443,N,NH - CV SXKD NGAN HAN LS CO DINH DOI VOI KH CU 6T<KHV<=9T,,39411000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,THAO.NTPHUONG,46:41.0,54:02.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0601,N
R5309,N,NH - CV SXKD NGAN HAN LS CO DINH DOI VOI KH CU KHV<=3T,,39411000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,THAO.NTPHUONG,19:20.0,01:46.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0601,N
A5561,N,"DH - GKBV 2 - KH KC, VANG KV DNB TTN TNB - VAY BDS MUC DICH KHAC",,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,AI.LPV,11:35.0,13:19.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,0,0,U,0,0,A,,0,0,,18,65,,1,N,R0601,N
A6550,N,"DH - CV KHCN SP AN CU 2 - KV DNB, TNB, TTN",,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,HUYEN.NGHIEMTHI,34:44.0,33:31.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,24,0,L,0,0,A,H0514,3,0,,18,65,,1,N,R0601,N
A6655,N,TH - CV KHCN SP AN CU -  CT3,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,HUYEN.NGHIEMTHI,14:38.0,13:01.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0557,3,0,,18,65,,1,N,R0601,N
A6938,N,"DH - CV KHCN TIEP NOI HANH TRINH - KV HCM, MB - CT2",,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,HUYEN.NGHIEMTHI,10:22.0,02:06.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,H0735,3,0,,18,65,,1,N,R0601,N
A5397,N,TH - CV SH BDS DANH CHO KHCN CO NANG LUC TC TOT CT2,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,QUE.HP,HUYEN.NGHIEMTHI,57:42.0,08:06.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2024,1,0,,18,65,,1,N,R0601,N
B5318,N,NH - FIN VND - FORWARD 2019-3T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,HUYEN.NGHIEMTHI,52:38.0,44:27.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,B17,0,0,,1,N,C0201,N
B5362,N,NH - NHOM 2 - CT TAI TRO XNK 2020 - 3T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,THAO.NTPHUONG,26:38.0,33:56.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
OD531,N,DN - NH - CV THAU CHI -  KHDN LON 2020 3.000 TY KHV 150 NGAY,49113001,39419210,,N,914,924,,560,ODA,Y,Y,N,B,Y,LINH.ND,AI.LPV,58:31.0,50:14.0,,913,,,N, ,N,,,A,,, ,,N,,,,,N,0,0,0,,,,,,, ,N, , ,GA3,,,0,0, ,0, ,0,0,0,0, ,,,,,39419217,,CHQ,,80102000,39419217,,,M, ,0,24,,0,0, , ,,,,,, ,N,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,0,,1, ,,N
CCOV1,N,NH - CO CAU COVID 19,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,AI.LPV,37:57.0,35:32.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C04,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0401,N
A5294,N,CCNH - CHO VAY DB BANG GTCG VND DO EIB PHAT HANH CO DINH LS,,39416000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,THAO.NTPHUONG,54:15.0,04:32.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A35,,,0,0, ,0, ,0,0,0,0, ,,,,,39416007,,,,,39416007,,, , ,0,0,21121,0,0, , ,R02,21192001,21193001,21160001,39416007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0203,N
B0035,N,"NH - VND - TSDB BDS NHOM 1,2,3 - KHV=3T",,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,AI.LPV,41:37.0,33:52.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C01,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0104,N
A5346,N,NH -  CV SXKD NGAN HAN KH LON KHV<=3T-KH MOI,,39411000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,THAO.NTPHUONG,40:31.0,31:14.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,0,0,M,1,0,A,,0,0,,18,65,,1,N,R0601,N
C5240,N,"NH-FIN TRAVEL MO RONG, NANG CAP KS-10T-12T",,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,HUYEN.NGHIEMTHI,36:31.0,52:30.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
A5369,N,TH - CV TDH UD 6T CUOI NAM 2019 - 12T,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,AI.LPV,52:06.0,21:16.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2024,1,0,,18,65,,1,N,R0601,N
B0099,N,NH - USD - DB STK/GTCG CUNG LOAI TIEN VAY - EIB PH - 6T<KHV<=12T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,THAO.NTPHUONG,03:39.0,28:03.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C01,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,M,6,0,A,,0,0,B17,0,0,,1,N,C0104,N
B5446,N,NH - USD - CK CD TSDB STK/GTCG KHAC LOAI TIEN VAY - 3T<KHV<=5T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,AI.LPV,18:37.0,56:14.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C01,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0104,N
B5443,N,NH - VND - CK CD HON HOP NHIEU TSDB-KHV = 3T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,AI.LPV,45:14.0,58:47.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C01,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0104,N
B5441,N,NH - VND - CK CD KHONG TSDB 3T<KHV<=5T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,THANH.NTRANG,44:40.0,00:23.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C01,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0104,N
A5704,N,TH - CV O TO ĐOI VOI KHCN CT2 - KV HCM-MB,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,VY.NK,54:58.0,26:40.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2066,3,0,,18,65,,1,N,R0601,N
B5478,N,DH - VND - DB STK/GTCG CUNG LOAI TIEN VAY - EIB PH,,39414010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,AI.LPV,27:44.0,06:38.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,C01,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A7408,3,0,B17,0,0,,1,N,C0104,N
CD510,N,DN- NH -CHO VAY THAU CHI -  UU DAI KHDN NAM 2019 (4 THANG),,39419210,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,HUYEN.NGHIEMTHI,26:23.0,20:03.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39419217,,,,,39419217,,, , ,0,0,27523,0,0, , ,,,,,39419217, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,,N
A5368,N,DH - CV TDH 6T CUOI NAM 2019 - 24T,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,AI.LPV,41:36.0,19:51.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,24,0,L,0,0,A,A2024,1,0,,18,65,,1,N,R0601,N
C5277,N,NH - FIN PLATINUM SME 2019 - DB BDS - 7-9T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,HUYEN.NGHIEMTHI,38:38.0,47:18.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
R5300,N,DH - CV TIN CHAP CBNV EIB-SP DH VA PT,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,QUE.HP,HUYEN.NGHIEMTHI,47:01.0,16:30.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R01,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0102,N
C5307,N,NH - CV UD LS KHDN SME 2020 5.000 TY THEO DTHU – 6T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,THAO.NTPHUONG,38:11.0,39:02.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,B17,0,0,,1,N,C0201,N
A5628,N,TH - SO HUU BDS KHCN NANG LUC TC TOT 2 - KV DNB-TTN-TNB,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,VY.NK,29:02.0,36:27.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2024,3,0,,18,65,,1,N,R0601,N
A5556,N,"TH - GKBV 1 - KH KC, VANG KV DNB TTN TNB - VAY BDS DE O",,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,AI.LPV,05:47.0,55:37.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,0,0,U,0,0,A,,0,0,,18,65,,1,N,R0601,N
A5557,N,"DH - GKBV 1 - KH KC, VANG KV DNB TTN TNB - VAY BDS DE O",,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,AI.LPV,11:01.0,57:45.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,0,0,U,0,0,A,,0,0,,18,65,,1,N,R0601,N
A5657,N,"DH - GKBV 2 - KH KC, VANG KV DNB TTN TNB - VAY BDS MUC DICH KHAC",,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,THANH.NTRANG,01:55.0,40:32.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2043,3,0,,18,65,,1,N,R0601,N
A5645,N,DH - CV O TO SIEU TOC 8 GIO CT1 - KV DNB-TTN-TNB,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,VY.NK,00:14.0,52:40.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,6,0,L,0,0,A,A2060,3,0,,18,65,,1,N,R0601,N
A5646,N,TH - CV O TO SIEU TOC 8 GIO CT2 - KV HCM-MB,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,VY.NK,00:23.0,54:09.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2061,3,0,,18,65,,1,N,R0601,N
A5647,N,DH - CV O TO SIEU TOC 8 GIO CT2 - KV HCM-MB,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,VY.NK,00:37.0,55:27.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2061,3,0,,18,65,,1,N,R0601,N
B0064,N,"DH - USD - TSDB BDS NHOM 1,2,3",,39414010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,AI.LPV,52:43.0,10:28.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,C01,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,6,0,L,0,0,A,ADUM4,3,0,B17,0,0,,1,N,C0104,N
CD539,N,DN - NH - THAU CHI - FIN F&B - 80% <= TSĐB/HMTD < 100% <= 30 NGAY,,39419210,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,AI.LPV,53:13.0,10:02.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39419217,,,,,39419217,,, , ,0,0,27523,0,0, , ,,,,,39419217, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,,N
82031,N,KY QUY HOAT DONG DN-DICH VU BAN HANG DA CAP,49113000,,,N,DB2,DC2,,550,CAA,Y,N,N,N,Y,EOD8,EOD7,56:19.0,55:38.0,,DH3,,,N, ,N,,,X,,, ,,N,,,,,Y,0,0,0,,,,,,, ,N, , ,GA3,,,0,0, ,0,W,0,0,0,0, ,,,,,,,,,80102000,,,,M, ,0,24,,0,1,N, ,,,,,, ,N,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,,1, ,,N
60133,N,TGDN-LCK-KQ HOAT DONG DN - DV LU HANH,49110000,,,N,DB2,DF2,,550,TDA,Y,N,N,N,Y,EOD8,EOD7,52:55.0,26:19.0,,,,,Y, ,N,,,X,,, ,,N,,HD3,,,Y,0,0,0,,,,,,, ,Y,Y,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80102000,,,, , ,0,0,,0,0, ,O,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI CUỐI KỲ,1, ,,N
B6354,N,NH –VND - LC - LSCV TT KHDN- TSĐB KHAC - 3T <KHV ≤6T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,VY.NK,44:05.0,13:13.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,3,0,L,0,0,A,H5241,3,0,B17,0,0,,1,N,C0201,N
